dt-timestamp(s),dt-x,dt-y,dt-z,pt-timestamp(s),pt-x,pt-y,pt-z,operation
-,-,-,-,10.0,0.0,0.0,471,Insertion
-,-,-,-,20.0,0.0,0.0,471,Insertion
-,-,-,-,30.0,0.0,0.0,471,Insertion
-,-,-,-,40.0,0.0,0.0,471,Insertion
-,-,-,-,50.0,0.0,0.0,471,Insertion
-,-,-,-,60.0,0.0,0.0,471,Insertion
-,-,-,-,70.0,0.0,0.0,471,Insertion
-,-,-,-,80.0,0.0,0.0,471,Insertion
-,-,-,-,90.0,0.0,0.0,471,Insertion
-,-,-,-,100.0,0.0,0.0,471,Insertion
-,-,-,-,110.0,0.0,0.0,471,Insertion
-,-,-,-,120.0,0.0,0.0,471,Insertion
-,-,-,-,130.0,0.0,0.0,471,Insertion
-,-,-,-,140.0,0.0,0.0,471,Insertion
-,-,-,-,150.0,0.0,0.0,471,Insertion
-,-,-,-,160.0,0.0,0.0,471,Insertion
-,-,-,-,170.0,0.0,0.0,471,Insertion
-,-,-,-,180.0,0.0,0.0,471,Insertion
-,-,-,-,190.0,0.0,0.0,471,Insertion
-,-,-,-,200.0,0.0,0.0,471,Insertion
-,-,-,-,210.0,-8.39,-0.0,471,Insertion
-,-,-,-,220.0,-16.77,-0.0,470,Insertion
-,-,-,-,230.0,-25.13,-0.0,470,Insertion
-,-,-,-,240.0,-33.46,-0.0,469,Insertion
-,-,-,-,250.0,-41.75,-0.0,468,Insertion
10.0,-15.19,-0.0,471,260.0,-50.0,-0.0,466,Mismatch
20.0,-30.32,-0.0,469,270.0,-58.18,-0.0,464,Mismatch
30.0,-45.33,-0.0,467,280.0,-66.3,-0.0,462,Mismatch
40.0,-60.18,-0.0,464,290.0,-74.35,-0.0,460,Mismatch
50.0,-74.79,-0.0,460,300.0,-82.3,-0.0,457,Mismatch
60.0,-89.13,-0.0,455,310.0,-92.07,-0.0,454,Match
70.0,-103.12,-0.0,449,320.0,-101.68,-0.0,450,Match
-,-,-,-,330.0,-111.11,-0.0,445,Insertion
-,-,-,-,340.0,-120.33,-0.0,440,Insertion
-,-,-,-,350.0,-129.35,-0.0,435,Insertion
80.0,-116.72,-0.0,442,360.0,-138.14,-0.0,430,Mismatch
90.0,-129.89,-0.0,435,370.0,-146.68,-0.0,424,Mismatch
100.0,-142.56,-0.0,427,380.0,-154.96,-0.0,418,Mismatch
110.0,-154.7,-0.0,418,390.0,-162.97,-0.0,411,Mismatch
120.0,-166.25,-0.0,408,400.0,-170.69,-0.0,404,Mismatch
130.0,-177.18,-0.0,398,410.0,-178.32,-0.0,397,Match
140.0,-187.44,-0.0,387,420.0,-185.62,-0.0,389,Match
-,-,-,-,430.0,-192.56,-0.0,381,Insertion
150.0,-197.0,-0.0,375,440.0,-199.15,-0.0,373,Match
160.0,-205.83,-0.0,363,450.0,-205.35,-0.0,364,Match
-,-,-,-,460.0,-211.18,-0.0,355,Insertion
-,-,-,-,470.0,-216.61,-0.0,346,Insertion
-,-,-,-,480.0,-221.63,-0.0,337,Insertion
-,-,-,-,490.0,-226.24,-0.0,328,Insertion
-,-,-,-,500.0,-230.43,-0.0,318,Insertion
-,-,-,-,510.0,-234.19,-0.0,308,Insertion
-,-,-,-,520.0,-237.52,-0.0,298,Insertion
-,-,-,-,530.0,-240.41,-0.0,288,Insertion
170.0,-213.89,-0.0,351,540.0,-242.85,-0.0,278,Mismatch
180.0,-221.16,-0.0,338,550.0,-244.86,-0.0,268,Mismatch
190.0,-227.61,-0.0,325,560.0,-246.41,-0.0,258,Mismatch
200.0,-233.21,-0.0,311,570.0,-247.52,-0.0,248,Mismatch
210.0,-238.02,-0.0,297,580.0,-248.17,-0.0,237,Mismatch
220.0,-241.92,-0.0,282,590.0,-248.38,-0.0,227,Mismatch
230.0,-244.88,-0.0,268,600.0,-248.14,-0.0,217,Mismatch
240.0,-246.92,-0.0,253,610.0,-247.46,-0.0,207,Mismatch
250.0,-248.02,-0.0,238,620.0,-246.34,-0.0,197,Mismatch
260.0,-248.19,-0.0,223,630.0,-244.78,-0.0,187,Mismatch
270.0,-247.43,-0.0,209,640.0,-242.78,-0.0,177,Mismatch
280.0,-245.75,-0.0,194,650.0,-240.37,-0.0,167,Mismatch
290.0,-243.16,-0.0,180,660.0,-237.53,-0.0,157,Mismatch
300.0,-239.69,-0.0,166,670.0,-234.29,-0.0,148,Mismatch
310.0,-235.51,-0.0,152,680.0,-230.64,-0.0,139,Mismatch
320.0,-230.52,-0.0,139,690.0,-226.61,-0.0,130,Mismatch
330.0,-224.75,-0.0,126,700.0,-222.19,-0.0,121,Mismatch
340.0,-218.24,-0.0,114,710.0,-217.61,-0.0,112,Match
350.0,-211.0,-0.0,102,720.0,-212.69,-0.0,104,Match
-,-,-,-,730.0,-207.45,-0.0,96,Insertion
360.0,-203.09,-0.0,91,740.0,-201.9,-0.0,89,Match
370.0,-194.53,-0.0,80,750.0,-196.05,-0.0,81,Match
-,-,-,-,760.0,-189.91,-0.0,74,Insertion
380.0,-185.36,-0.0,70,770.0,-183.49,-0.0,67,Mismatch
390.0,-175.64,-0.0,60,780.0,-176.81,-0.0,61,Match
400.0,-165.4,-0.0,52,790.0,-169.89,-0.0,55,Mismatch
410.0,-160.1,-0.0,47,800.0,-162.73,-0.0,49,Match
420.0,-154.69,-0.0,44,810.0,-157.64,-0.0,45,Match
-,-,-,-,820.0,-152.45,-0.0,41,Insertion
430.0,-149.17,-0.0,40,830.0,-147.17,-0.0,38,Match
440.0,-143.56,-0.0,36,840.0,-141.8,-0.0,35,Match
450.0,-137.85,-0.0,33,850.0,-136.36,-0.0,32,Match
460.0,-132.05,-0.0,30,860.0,-130.84,-0.0,29,Match
470.0,-126.18,-0.0,27,870.0,-125.25,-0.0,26,Match
480.0,-120.23,-0.0,24,880.0,-119.6,-0.0,23,Match
490.0,-114.22,-0.0,21,890.0,-113.9,-0.0,21,Match
500.0,-108.14,-0.0,19,-,-,-,-,Deletion
510.0,-108.14,-0.0,19,-,-,-,-,Deletion
520.0,-108.14,-0.0,19,-,-,-,-,Deletion
530.0,-108.14,-0.0,19,-,-,-,-,Deletion
540.0,-108.14,-0.0,19,-,-,-,-,Deletion
550.0,-108.14,-0.0,19,-,-,-,-,Deletion
560.0,-108.14,-0.0,19,-,-,-,-,Deletion
570.0,-108.14,-0.0,19,-,-,-,-,Deletion
580.0,-108.14,-0.0,19,-,-,-,-,Deletion
590.0,-108.14,-0.0,19,-,-,-,-,Deletion
600.0,-108.14,-0.0,19,-,-,-,-,Deletion
610.0,-108.14,-0.0,19,-,-,-,-,Deletion
620.0,-108.14,-0.0,19,-,-,-,-,Deletion
630.0,-108.14,-0.0,19,-,-,-,-,Deletion
640.0,-108.14,-0.0,19,900.0,-108.14,-0.0,19,Match
650.0,-108.14,-0.0,19,910.0,-108.14,-0.0,19,Match
660.0,-108.14,-0.0,19,920.0,-108.14,-0.0,19,Match
670.0,-108.14,-0.0,19,930.0,-108.14,-0.0,19,Match
680.0,-108.14,-0.0,19,940.0,-108.14,-0.0,19,Match
690.0,-108.14,-0.0,19,950.0,-108.14,-0.0,19,Match
700.0,-108.14,-0.0,19,960.0,-108.14,-0.0,19,Match
710.0,-108.14,-0.0,19,970.0,-108.14,-0.0,19,Match
720.0,-108.14,-0.0,19,980.0,-108.14,-0.0,19,Match
730.0,-108.14,-0.0,19,990.0,-108.14,-0.0,19,Match
740.0,-108.14,-0.0,19,1000.0,-108.14,-0.0,19,Match
750.0,-108.14,-0.0,19,1010.0,-108.14,-0.0,19,Match
760.0,-108.14,-0.0,19,1020.0,-108.14,-0.0,19,Match
770.0,-108.14,-0.0,19,1030.0,-108.14,-0.0,19,Match
780.0,-108.14,-0.0,19,1040.0,-108.14,-0.0,19,Match
790.0,-108.14,-0.0,19,1050.0,-108.14,-0.0,19,Match
800.0,-108.14,-0.0,19,1060.0,-108.14,-0.0,19,Match
810.0,-108.14,-0.0,19,1070.0,-108.14,-0.0,19,Match
820.0,-108.14,-0.0,19,1080.0,-108.14,-0.0,19,Match
830.0,-108.14,-0.0,19,1090.0,-108.14,-0.0,19,Match
840.0,-108.14,-0.0,19,1100.0,-108.14,-0.0,19,Match
850.0,-108.14,-0.0,19,1110.0,-108.14,-0.0,19,Match
860.0,-108.14,-0.0,19,1120.0,-108.14,-0.0,19,Match
870.0,-108.14,-0.0,19,1130.0,-108.14,-0.0,19,Match
880.0,-108.14,-0.0,19,1140.0,-108.14,-0.0,19,Match
890.0,-108.14,-0.0,19,1150.0,-108.14,-0.0,19,Match
900.0,-108.14,-0.0,19,1160.0,-108.14,-0.0,19,Match
910.0,-108.14,-0.0,19,1170.0,-108.14,-0.0,19,Match
920.0,-108.14,-0.0,19,1180.0,-108.14,-0.0,19,Match
930.0,-108.14,-0.0,19,1190.0,-108.14,-0.0,19,Match
940.0,-108.14,-0.0,19,1200.0,-108.14,-0.0,19,Match
950.0,-108.14,-0.0,19,1210.0,-108.14,-0.0,19,Match
960.0,-108.14,-0.0,19,1220.0,-108.14,-0.0,19,Match
970.0,-108.14,-0.0,19,1230.0,-108.14,-0.0,19,Match
980.0,-108.14,-0.0,19,1240.0,-108.14,-0.0,19,Match
990.0,-108.14,-0.0,19,1250.0,-108.14,-0.0,19,Match
1000.0,-108.14,-0.0,19,1260.0,-108.14,-0.0,19,Match
1010.0,-108.14,-0.0,19,1270.0,-108.14,-0.0,19,Match
1020.0,-108.14,-0.0,19,1280.0,-108.14,-0.0,19,Match
1030.0,-108.14,-0.0,19,1290.0,-108.14,-0.0,19,Match
1040.0,-108.14,-0.0,19,1300.0,-108.14,-0.0,19,Match
1050.0,-108.14,-0.0,19,1310.0,-108.14,-0.0,19,Match
1060.0,-108.14,-0.0,19,1320.0,-108.14,-0.0,19,Match
1070.0,-108.14,-0.0,19,1330.0,-108.14,-0.0,19,Match
1080.0,-108.14,-0.0,19,1340.0,-108.14,-0.0,19,Match
1090.0,-108.14,-0.0,19,1350.0,-108.14,-0.0,19,Match
1100.0,-108.14,-0.0,19,1360.0,-108.14,-0.0,19,Match
1110.0,-108.14,-0.0,19,1370.0,-108.14,-0.0,19,Match
1120.0,-108.14,-0.0,19,1380.0,-108.14,-0.0,19,Match
1130.0,-108.14,-0.0,19,1390.0,-108.14,-0.0,19,Match
1140.0,-108.14,-0.0,19,1400.0,-108.14,-0.0,19,Match
1150.0,-108.14,-0.0,19,1410.0,-108.14,-0.0,19,Match
1160.0,-108.14,-0.0,19,1420.0,-108.14,-0.0,19,Match
1170.0,-108.14,-0.0,19,1430.0,-108.14,-0.0,19,Match
1180.0,-108.14,-0.0,19,1440.0,-108.14,-0.0,19,Match
1190.0,-108.14,-0.0,19,1450.0,-108.14,-0.0,19,Match
1200.0,-108.14,-0.0,19,1460.0,-108.14,-0.0,19,Match
1210.0,-108.14,-0.0,19,1470.0,-108.14,-0.0,19,Match
1220.0,-108.14,-0.0,19,1480.0,-108.14,-0.0,19,Match
1230.0,-108.14,-0.0,19,1490.0,-108.14,-0.0,19,Match
1240.0,-108.14,-0.0,19,1500.0,-108.14,-0.0,19,Match
1250.0,-108.14,-0.0,19,1510.0,-108.14,-0.0,19,Match
1260.0,-108.14,-0.0,19,1520.0,-108.14,-0.0,19,Match
1270.0,-108.14,-0.0,19,1530.0,-108.14,-0.0,19,Match
1280.0,-108.14,-0.0,19,1540.0,-108.14,-0.0,19,Match
1290.0,-108.14,-0.0,19,1550.0,-108.14,-0.0,19,Match
1300.0,-108.14,-0.0,19,1560.0,-108.14,-0.0,19,Match
1310.0,-108.14,-0.0,19,1570.0,-108.14,-0.0,19,Match
1320.0,-108.14,-0.0,19,1580.0,-108.14,-0.0,19,Match
1330.0,-108.14,-0.0,19,1590.0,-108.14,-0.0,19,Match
1340.0,-108.14,-0.0,19,1600.0,-108.14,-0.0,19,Match
1350.0,-108.14,-0.0,19,1610.0,-108.14,-0.0,19,Match
1360.0,-108.14,-0.0,19,1620.0,-108.14,-0.0,19,Match
1370.0,-108.14,-0.0,19,1630.0,-108.14,-0.0,19,Match
1380.0,-108.14,-0.0,19,1640.0,-108.14,-0.0,19,Match
1390.0,-108.14,-0.0,19,1650.0,-108.14,-0.0,19,Match
1400.0,-108.14,-0.0,19,1660.0,-108.14,-0.0,19,Match
1410.0,-108.14,-0.0,19,1670.0,-108.14,-0.0,19,Match
1420.0,-108.14,-0.0,19,1680.0,-108.14,-0.0,19,Match
1430.0,-108.14,-0.0,19,1690.0,-108.14,-0.0,19,Match
1440.0,-108.14,-0.0,19,1700.0,-108.14,-0.0,19,Match
1450.0,-108.14,-0.0,19,1710.0,-108.14,-0.0,19,Match
1460.0,-108.14,-0.0,19,1720.0,-108.14,-0.0,19,Match
1470.0,-108.14,-0.0,19,1730.0,-108.14,-0.0,19,Match
1480.0,-108.14,-0.0,19,1740.0,-108.14,-0.0,19,Match
1490.0,-108.14,-0.0,19,1750.0,-108.14,-0.0,19,Match
1500.0,-108.14,-0.0,19,1760.0,-108.14,-0.0,19,Match
1510.0,-108.14,-0.0,19,1770.0,-108.14,-0.0,19,Match
1520.0,-108.14,-0.0,19,1780.0,-108.14,-0.0,19,Match
1530.0,-108.14,-0.0,19,1790.0,-108.14,-0.0,19,Match
1540.0,-108.14,-0.0,19,1800.0,-108.14,-0.0,19,Match
1550.0,-108.14,-0.0,19,1810.0,-108.14,-0.0,19,Match
1560.0,-108.14,-0.0,19,1820.0,-108.14,-0.0,19,Match
1570.0,-108.14,-0.0,19,1830.0,-108.14,-0.0,19,Match
1580.0,-108.14,-0.0,19,1840.0,-108.14,-0.0,19,Match
1590.0,-108.14,-0.0,19,1850.0,-108.14,-0.0,19,Match
1600.0,-108.14,-0.0,19,1860.0,-108.14,-0.0,19,Match
1610.0,-108.14,-0.0,19,1870.0,-108.14,-0.0,19,Match
1620.0,-108.14,-0.0,19,1880.0,-108.14,-0.0,19,Match
1630.0,-108.14,-0.0,19,1890.0,-108.14,-0.0,19,Match
1640.0,-108.14,-0.0,19,1900.0,-108.14,-0.0,19,Match
1650.0,-108.14,-0.0,19,1910.0,-108.14,-0.0,19,Match
1660.0,-108.14,-0.0,19,1920.0,-108.14,-0.0,19,Match
1670.0,-108.14,-0.0,19,1930.0,-108.14,-0.0,19,Match
1680.0,-108.14,-0.0,19,1940.0,-108.14,-0.0,19,Match
1690.0,-108.14,-0.0,19,1950.0,-108.14,-0.0,19,Match
1700.0,-108.14,-0.0,19,1960.0,-108.14,-0.0,19,Match
1710.0,-108.14,-0.0,19,1970.0,-108.14,-0.0,19,Match
1720.0,-108.14,-0.0,19,1980.0,-108.14,-0.0,19,Match
1730.0,-108.14,-0.0,19,1990.0,-108.14,-0.0,19,Match
1740.0,-108.14,-0.0,19,2000.0,-108.14,-0.0,19,Match
1750.0,-108.14,-0.0,19,2010.0,-108.14,-0.0,19,Match
1760.0,-108.14,-0.0,19,2020.0,-108.14,-0.0,19,Match
1770.0,-108.14,-0.0,19,2030.0,-108.14,-0.0,19,Match
1780.0,-108.14,-0.0,19,2040.0,-108.14,-0.0,19,Match
1790.0,-108.14,-0.0,19,2050.0,-108.14,-0.0,19,Match
1800.0,-108.14,-0.0,19,2060.0,-108.14,-0.0,19,Match
1810.0,-108.14,-0.0,19,2070.0,-108.14,-0.0,19,Match
1820.0,-108.14,-0.0,19,2080.0,-108.14,-0.0,19,Match
1830.0,-108.14,-0.0,19,2090.0,-108.14,-0.0,19,Match
1840.0,-108.14,-0.0,19,2100.0,-108.14,-0.0,19,Match
1850.0,-108.14,-0.0,19,2110.0,-108.14,-0.0,19,Match
1860.0,-108.14,-0.0,19,2120.0,-108.14,-0.0,19,Match
1870.0,-108.14,-0.0,19,2130.0,-108.14,-0.0,19,Match
1880.0,-108.14,-0.0,19,2140.0,-108.14,-0.0,19,Match
1890.0,-108.14,-0.0,19,2150.0,-108.14,-0.0,19,Match
1900.0,-108.14,-0.0,19,2160.0,-108.14,-0.0,19,Match
1910.0,-108.14,-0.0,19,2170.0,-108.14,-0.0,19,Match
1920.0,-108.14,-0.0,19,2180.0,-108.14,-0.0,19,Match
1930.0,-108.14,-0.0,19,2190.0,-108.14,-0.0,19,Match
1940.0,-108.14,-0.0,19,2200.0,-108.14,-0.0,19,Match
1950.0,-108.14,-0.0,19,2210.0,-108.14,-0.0,19,Match
1960.0,-108.14,-0.0,19,2220.0,-108.14,-0.0,19,Match
1970.0,-108.14,-0.0,19,2230.0,-108.14,-0.0,19,Match
1980.0,-108.14,-0.0,19,2240.0,-108.14,-0.0,19,Match
1990.0,-108.14,-0.0,19,2250.0,-108.14,-0.0,19,Match
2000.0,-108.14,-0.0,19,2260.0,-108.14,-0.0,19,Match
2010.0,-108.14,-0.0,19,2270.0,-108.14,-0.0,19,Match
2020.0,-108.14,-0.0,19,2280.0,-108.14,-0.0,19,Match
2030.0,-108.14,-0.0,19,2290.0,-108.14,-0.0,19,Match
2040.0,-108.14,-0.0,19,2300.0,-108.14,-0.0,19,Match
2050.0,-108.14,-0.0,19,2310.0,-108.14,-0.0,19,Match
2060.0,-108.14,-0.0,19,2320.0,-108.14,-0.0,19,Match
2070.0,-108.14,-0.0,19,2330.0,-108.14,-0.0,19,Match
2080.0,-108.14,-0.0,19,2340.0,-108.14,-0.0,19,Match
2090.0,-108.14,-0.0,19,2350.0,-108.14,-0.0,19,Match
2100.0,-108.14,-0.0,19,2360.0,-108.14,-0.0,19,Match
2110.0,-108.14,-0.0,19,2370.0,-108.14,-0.0,19,Match
2120.0,-108.14,-0.0,19,2380.0,-108.14,-0.0,19,Match
2130.0,-108.14,-0.0,19,2390.0,-108.14,-0.0,19,Match
2140.0,-108.14,-0.0,19,2400.0,-108.14,-0.0,19,Match
2150.0,-108.14,-0.0,19,2410.0,-108.14,-0.0,19,Match
2160.0,-108.14,-0.0,19,2420.0,-108.14,-0.0,19,Match
2170.0,-108.14,-0.0,19,2430.0,-108.14,-0.0,19,Match
2180.0,-108.14,-0.0,19,2440.0,-108.14,-0.0,19,Match
2190.0,-108.14,-0.0,19,2450.0,-108.14,-0.0,19,Match
2200.0,-108.14,-0.0,19,2460.0,-108.14,-0.0,19,Match
2210.0,-108.14,-0.0,19,2470.0,-108.14,-0.0,19,Match
2220.0,-108.14,-0.0,19,2480.0,-108.14,-0.0,19,Match
2230.0,-108.14,-0.0,19,2490.0,-108.14,-0.0,19,Match
2240.0,-108.14,-0.0,19,2500.0,-108.14,-0.0,19,Match
2250.0,-108.14,-0.0,19,2510.0,-108.14,-0.0,19,Match
2260.0,-108.14,-0.0,19,2520.0,-108.14,-0.0,19,Match
2270.0,-108.14,-0.0,19,2530.0,-108.14,-0.0,19,Match
2280.0,-108.14,-0.0,19,2540.0,-108.14,-0.0,19,Match
2290.0,-108.14,-0.0,19,2550.0,-108.14,-0.0,19,Match
2300.0,-108.14,-0.0,19,2560.0,-108.14,-0.0,19,Match
2310.0,-108.14,-0.0,19,2570.0,-108.14,-0.0,19,Match
2320.0,-108.14,-0.0,19,2580.0,-108.14,-0.0,19,Match
2330.0,-108.14,-0.0,19,2590.0,-108.14,-0.0,19,Match
2340.0,-108.14,-0.0,19,2600.0,-108.14,-0.0,19,Match
2350.0,-108.14,-0.0,19,2610.0,-108.14,-0.0,19,Match
2360.0,-108.14,-0.0,19,2620.0,-108.14,-0.0,19,Match
2370.0,-108.14,-0.0,19,2630.0,-108.14,-0.0,19,Match
2380.0,-108.14,-0.0,19,2640.0,-108.14,-0.0,19,Match
2390.0,-108.14,-0.0,19,2650.0,-108.14,-0.0,19,Match
2400.0,-108.14,-0.0,19,2660.0,-108.14,-0.0,19,Match
2410.0,-108.14,-0.0,19,2670.0,-108.14,-0.0,19,Match
2420.0,-108.14,-0.0,19,2680.0,-108.14,-0.0,19,Match
2430.0,-108.14,-0.0,19,2690.0,-108.14,-0.0,19,Match
2440.0,-108.14,-0.0,19,2700.0,-108.14,-0.0,19,Match
2450.0,-108.14,-0.0,19,2710.0,-108.14,-0.0,19,Match
2460.0,-108.14,-0.0,19,2720.0,-108.14,-0.0,19,Match
2470.0,-108.14,-0.0,19,2730.0,-108.14,-0.0,19,Match
2480.0,-108.14,-0.0,19,2740.0,-108.14,-0.0,19,Match
2490.0,-108.14,-0.0,19,2750.0,-108.14,-0.0,19,Match
2500.0,-108.14,-0.0,19,2760.0,-108.14,-0.0,19,Match
2510.0,-108.14,-0.0,19,2770.0,-108.14,-0.0,19,Match
2520.0,-108.14,-0.0,19,2780.0,-108.14,-0.0,19,Match
2530.0,-108.14,-0.0,19,2790.0,-108.14,-0.0,19,Match
2540.0,-108.14,-0.0,19,2800.0,-108.14,-0.0,19,Match
2550.0,-108.14,-0.0,19,2810.0,-108.14,-0.0,19,Match
2560.0,-108.14,-0.0,19,2820.0,-108.14,-0.0,19,Match
2570.0,-108.14,-0.0,19,2830.0,-108.14,-0.0,19,Match
2580.0,-108.14,-0.0,19,2840.0,-108.14,-0.0,19,Match
2590.0,-108.14,-0.0,19,2850.0,-108.14,-0.0,19,Match
2600.0,-108.14,-0.0,19,2860.0,-108.14,-0.0,19,Match
2610.0,-108.14,-0.0,19,2870.0,-108.14,-0.0,19,Match
2620.0,-108.14,-0.0,19,2880.0,-108.14,-0.0,19,Match
2630.0,-108.14,-0.0,19,2890.0,-108.14,-0.0,19,Match
2640.0,-108.14,-0.0,19,2900.0,-108.14,-0.0,19,Match
2650.0,-108.14,-0.0,19,2910.0,-108.14,-0.0,19,Match
2660.0,-108.14,-0.0,19,2920.0,-108.14,-0.0,19,Match
2670.0,-108.14,-0.0,19,2930.0,-108.14,-0.0,19,Match
2680.0,-108.14,-0.0,19,2940.0,-108.14,-0.0,19,Match
2690.0,-108.14,-0.0,19,2950.0,-108.14,-0.0,19,Match
2700.0,-108.14,-0.0,19,2960.0,-108.14,-0.0,19,Match
2710.0,-108.14,-0.0,19,2970.0,-108.14,-0.0,19,Match
2720.0,-108.14,-0.0,19,2980.0,-108.14,-0.0,19,Match
2730.0,-108.14,-0.0,19,2990.0,-108.14,-0.0,19,Match
2740.0,-108.14,-0.0,19,3000.0,-108.14,-0.0,19,Match
2750.0,-108.14,-0.0,19,3010.0,-108.14,-0.0,19,Match
2760.0,-108.14,-0.0,19,3020.0,-108.14,-0.0,19,Match
2770.0,-108.14,-0.0,19,3030.0,-108.14,-0.0,19,Match
2780.0,-108.14,-0.0,19,3040.0,-108.14,-0.0,19,Match
2790.0,-108.14,-0.0,19,3050.0,-108.14,-0.0,19,Match
2800.0,-108.14,-0.0,19,3060.0,-108.14,-0.0,19,Match
2810.0,-108.14,-0.0,19,3070.0,-108.14,-0.0,19,Match
2820.0,-108.14,-0.0,19,3080.0,-108.14,-0.0,19,Match
2830.0,-108.14,-0.0,19,3090.0,-108.14,-0.0,19,Match
2840.0,-108.14,-0.0,19,3100.0,-108.14,-0.0,19,Match
2850.0,-108.14,-0.0,19,3110.0,-108.14,-0.0,19,Match
2860.0,-108.14,-0.0,19,3120.0,-108.14,-0.0,19,Match
2870.0,-108.14,-0.0,19,3130.0,-108.14,-0.0,19,Match
2880.0,-108.14,-0.0,19,3140.0,-108.14,-0.0,19,Match
2890.0,-108.14,-0.0,19,3150.0,-108.14,-0.0,19,Match
2900.0,-108.14,-0.0,19,3160.0,-108.14,-0.0,19,Match
2910.0,-108.14,-0.0,19,3170.0,-108.14,-0.0,19,Match
2920.0,-108.14,-0.0,19,3180.0,-108.14,-0.0,19,Match
2930.0,-108.14,-0.0,19,3190.0,-108.14,-0.0,19,Match
2940.0,-108.14,-0.0,19,3200.0,-108.14,-0.0,19,Match
2950.0,-108.14,-0.0,19,3210.0,-108.14,-0.0,19,Match
2960.0,-108.14,-0.0,19,3220.0,-108.14,-0.0,19,Match
2970.0,-108.14,-0.0,19,3230.0,-108.14,-0.0,19,Match
2980.0,-108.14,-0.0,19,3240.0,-108.14,-0.0,19,Match
2990.0,-108.14,-0.0,19,3250.0,-108.14,-0.0,19,Match
3000.0,-108.14,-0.0,19,3260.0,-108.14,-0.0,19,Match
3010.0,-108.14,-0.0,19,3270.0,-108.14,-0.0,19,Match
3020.0,-108.14,-0.0,19,3280.0,-108.14,-0.0,19,Match
3030.0,-108.14,-0.0,19,3290.0,-108.14,-0.0,19,Match
3040.0,-108.14,-0.0,19,3300.0,-108.14,-0.0,19,Match
3050.0,-108.14,-0.0,19,3310.0,-108.14,-0.0,19,Match
3060.0,-108.14,-0.0,19,3320.0,-108.14,-0.0,19,Match
3070.0,-108.14,-0.0,19,3330.0,-108.14,-0.0,19,Match
3080.0,-108.14,-0.0,19,3340.0,-108.14,-0.0,19,Match
3090.0,-108.14,-0.0,19,3350.0,-108.14,-0.0,19,Match
3100.0,-108.14,-0.0,19,3360.0,-108.14,-0.0,19,Match
3110.0,-108.14,-0.0,19,3370.0,-108.14,-0.0,19,Match
3120.0,-108.14,-0.0,19,3380.0,-108.14,-0.0,19,Match
3130.0,-108.14,-0.0,19,3390.0,-108.14,-0.0,19,Match
3140.0,-108.14,-0.0,19,3400.0,-108.14,-0.0,19,Match
3150.0,-108.14,-0.0,19,3410.0,-108.14,-0.0,19,Match
3160.0,-108.14,-0.0,19,3420.0,-108.14,-0.0,19,Match
3170.0,-108.14,-0.0,19,3430.0,-108.14,-0.0,19,Match
3180.0,-108.14,-0.0,19,3440.0,-108.14,-0.0,19,Match
3190.0,-108.14,-0.0,19,3450.0,-108.14,-0.0,19,Match
3200.0,-108.14,-0.0,19,3460.0,-108.14,-0.0,19,Match
3210.0,-108.14,-0.0,19,3470.0,-108.14,-0.0,19,Match
3220.0,-108.14,-0.0,19,3480.0,-108.14,-0.0,19,Match
3230.0,-108.14,-0.0,19,3490.0,-108.14,-0.0,19,Match
3240.0,-108.14,-0.0,19,3500.0,-108.14,-0.0,19,Match
3250.0,-108.14,-0.0,19,3510.0,-108.14,-0.0,19,Match
3260.0,-108.14,-0.0,19,3520.0,-108.14,-0.0,19,Match
3270.0,-108.14,-0.0,19,3530.0,-108.14,-0.0,19,Match
3280.0,-108.14,-0.0,19,3540.0,-108.14,-0.0,19,Match
3290.0,-108.14,-0.0,19,3550.0,-108.14,-0.0,19,Match
3300.0,-108.14,-0.0,19,3560.0,-108.14,-0.0,19,Match
3310.0,-108.14,-0.0,19,3570.0,-108.14,-0.0,19,Match
3320.0,-108.14,-0.0,19,3580.0,-108.14,-0.0,19,Match
3330.0,-108.14,-0.0,19,3590.0,-108.14,-0.0,19,Match
3340.0,-108.14,-0.0,19,3600.0,-108.14,-0.0,19,Match
3350.0,-108.14,-0.0,19,3610.0,-108.14,-0.0,19,Match
3360.0,-108.14,-0.0,19,3620.0,-108.14,-0.0,19,Match
3370.0,-108.14,-0.0,19,3630.0,-108.14,-0.0,19,Match
3380.0,-108.14,-0.0,19,3640.0,-108.14,-0.0,19,Match
3390.0,-108.14,-0.0,19,3650.0,-108.14,-0.0,19,Match
3400.0,-108.14,-0.0,19,3660.0,-108.14,-0.0,19,Match
3410.0,-108.14,-0.0,19,3670.0,-108.14,-0.0,19,Match
3420.0,-108.14,-0.0,19,3680.0,-108.14,-0.0,19,Match
3430.0,-108.14,-0.0,19,3690.0,-108.14,-0.0,19,Match
3440.0,-108.14,-0.0,19,3700.0,-108.14,-0.0,19,Match
3450.0,-108.14,-0.0,19,3710.0,-108.14,-0.0,19,Match
3460.0,-108.14,-0.0,19,3720.0,-108.14,-0.0,19,Match
3470.0,-108.14,-0.0,19,3730.0,-108.14,-0.0,19,Match
