timestamp(s),ventilation,cooling,illumination,total
878400.0,0.0,5732.97982931535,0.0,31384.3919018327
882000.0,0.0,5695.19731205121,0.0,31303.7200685953
885600.0,0.0,5963.84225449901,4577.600068349999,31144.3476504546
889200.0,0.0,6738.31816174829,14307.254604699981,31064.2754362683
892800.0,5417.92487624777,59535.2549939527,15593.420473635982,56942.5308798416
896400.0,5417.92487624777,55910.4280487035,15593.420473635982,137855.338500081
900000.0,5417.92487624777,59815.0773944754,15593.420473635982,138571.204239941
903600.0,5417.92487624777,70406.6319700476,15593.420473635982,134270.932204513
907200.0,5417.92487624777,79036.4821418332,15593.420473635982,129701.130749348
910800.0,5417.92487624777,83734.9809141642,15593.420473635982,128596.973701842
914400.0,5417.92487624777,84237.5155517196,15593.420473635982,123583.806006704
918000.0,5417.92487624777,81294.4052513645,15593.420473635982,113232.900001283
921600.0,5417.92487624777,81576.4066087164,13539.390473635985,76335.6697846759
925200.0,0.0,12211.0157275927,10199.19460469999,19310.4396214034
928800.0,0.0,7149.68157897924,7623.16737069999,-8081.89618450326
932400.0,0.0,6412.01232003872,1261.7850341749988,-16376.0013803642
936000.0,0.0,6140.09489406544,0.0,-15910.5612022168
939600.0,0.0,6078.02768249629,0.0,29361.5439479904
943200.0,0.0,5937.77057867371,0.0,36597.9134510125
946800.0,0.0,5810.31896963195,0.0,36539.0484274553
950400.0,0.0,5373.16453136134,0.0,31743.9465015925
954000.0,0.0,5065.81389177143,0.0,31603.1751589312
957600.0,0.0,5127.55791875302,0.0,31480.3484069894
961200.0,0.0,4936.29014585331,0.0,31429.7584978178
964800.0,0.0,4896.38482959899,0.0,31568.400065066
968400.0,0.0,4936.19241348245,0.0,31547.3587718543
972000.0,0.0,5118.26667704212,2523.570068349999,31452.6423626038
975600.0,4514.26394773666,20826.4202520019,5047.14013669999,35721.8654281111
979200.0,4514.26394773666,19821.2359890364,5047.14013669999,54161.2607210084
982800.0,4514.26394773666,18507.6607136555,5047.14013669999,150106.255739511
986400.0,4514.26394773666,18931.8457480978,5047.14013669999,144599.166308239
990000.0,4514.26394773666,24818.7229542104,5047.14013669999,135290.570086799
993600.0,4514.26394773666,46671.0032488296,5047.14013669999,126692.569675179
997200.0,0.0,11275.5237321823,5047.14013669999,121380.704893633
1000800.0,0.0,9177.70415218131,0.0,115481.001296267
1004400.0,0.0,6513.06243335194,0.0,108224.100396064
1008000.0,0.0,5931.77393053151,0.0,49567.4831504672
1011600.0,0.0,5753.79138705295,0.0,45426.3323238666
1015200.0,0.0,5665.34028805399,0.0,-22625.652903482
1018800.0,0.0,5635.84860597289,0.0,-32643.6891343629
1022400.0,0.0,5544.76677369709,0.0,-39286.5381631303
1026000.0,0.0,5431.63035866691,0.0,23028.2108866678
1029600.0,0.0,5325.52256754179,0.0,32006.2793649045
1033200.0,0.0,5237.35771468843,0.0,31949.2010865083
1036800.0,0.0,5179.29384511941,0.0,31867.9688354513
1040400.0,0.0,5143.53237359899,0.0,31440.4659807396
1044000.0,0.0,5123.40952189983,0.0,31363.2821508856
1047600.0,0.0,5098.59799218743,0.0,31280.2208078845
1051200.0,0.0,5069.45133223557,0.0,31220.4207412929
1054800.0,0.0,5037.81570665907,0.0,31183.9963522287
1058400.0,0.0,5223.81040313813,2523.570068349999,31162.820075108
1062000.0,0.0,6589.20898521507,5047.14013669999,33566.4959719967
1065600.0,0.0,8069.1565481473,5047.14013669999,69742.8279497112
1069200.0,0.0,8178.10767381577,5047.14013669999,76928.1542629059
1072800.0,0.0,8248.17256705596,5047.14013669999,75143.588624064
1076400.0,0.0,8476.19611417365,5047.14013669999,72226.8794729322
1080000.0,0.0,8332.09707610383,1261.7850341749988,64963.5961320065
1083600.0,0.0,8445.00960116847,0.0,49496.1697611492
1087200.0,0.0,8597.36242539416,0.0,5844.15884541902
1090800.0,0.0,6133.89403030226,0.0,-11469.942262062
1094400.0,0.0,5754.22779891493,0.0,-37128.8437664608
1098000.0,0.0,5651.44788331175,0.0,-41512.7345878473
1101600.0,0.0,5601.50218415103,0.0,-42294.7580692137
1105200.0,0.0,5543.93965641917,0.0,-42363.3565955991
