mad_timestamp(s),mad_x,mad_y,mad_z,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
11.100000000000003,11.100000000000003,11.100000000000003,11.100000000000003,50,-1.0,-0.1,11.005889332534649,13.25,11.0,26.55012412229161,242,22,0.4991183229771357,1.5835543592420485,11.723497771569708,0.6477851901267511,2.071148683492706,16.039999999999996,8.348567946374166,91.34673979280926,0.30469226081657524
11.300000000000004,11.300000000000004,11.300000000000004,11.300000000000004,50,-1.0,-0.1,11.005889332534649,13.25,11.0,26.55012412229161,242,22,0.4991183229771357,1.5835543592420485,11.723497771569708,0.6477851901267511,2.071148683492706,16.039999999999996,8.348567946374166,91.34673979280926,0.30469226081657524
11.500000000000004,11.500000000000004,11.500000000000004,11.500000000000004,50,-1.0,-0.1,11.473661141937216,15.27000000000001,11.523809523809524,27.102308894119894,242,21,0.5033608466326394,1.61041578908116,11.723497771569708,0.6542618570474281,2.1088575817651507,16.039999999999996,8.348567946374162,91.22486288848263,0.42656916514320536
11.700000000000003,11.700000000000003,11.700000000000003,11.700000000000003,50,-1.0,-0.1,11.473661141937216,15.27000000000001,11.523809523809524,27.102308894119894,242,21,0.5033608466326394,1.61041578908116,11.723497771569708,0.6542618570474281,2.1088575817651507,16.039999999999996,8.348567946374162,91.22486288848263,0.42656916514320536
11.900000000000004,11.900000000000004,11.900000000000004,11.900000000000004,50,-1.0,-0.1,11.473661141937216,15.27000000000001,11.523809523809524,27.102308894119894,242,21,0.5033608466326394,1.61041578908116,11.723497771569708,0.6542618570474281,2.1088575817651507,16.039999999999996,8.348567946374162,91.22486288848263,0.42656916514320536
12.100000000000005,12.100000000000005,12.100000000000005,12.100000000000005,50,-1.0,-0.1,11.473661141937216,15.27000000000001,11.523809523809524,27.102308894119894,242,21,0.5168872546259193,1.6638450864839862,13.81023171420378,0.6730193720774882,2.188223010003434,19.349999999999994,8.348567946374162,91.22486288848263,0.42656916514320536
12.300000000000004,12.300000000000004,12.300000000000004,12.300000000000004,50,-1.0,-0.1,11.473661141937216,15.27000000000001,11.523809523809524,27.102308894119894,242,21,0.5168872546259193,1.6638450864839862,13.81023171420378,0.6730193720774882,2.188223010003434,19.349999999999994,8.348567946374162,91.22486288848263,0.42656916514320536
12.500000000000004,12.500000000000004,12.500000000000004,12.500000000000004,50,-1.0,-0.1,11.473661141937216,13.349999999999994,11.523809523809524,27.102308894119894,242,21,0.5158568692635872,1.6544841213437094,15.321879780235848,0.6731821214142761,2.1872444703559397,21.400000000000006,8.348567946374166,91.34673979280926,0.30469226081657524
12.700000000000005,12.700000000000005,12.700000000000005,12.700000000000005,50,-1.0,-0.1,11.473661141937216,13.349999999999994,11.523809523809524,27.102308894119894,242,21,0.5275887533102966,1.700471721815262,15.321879780235848,0.6886324216144094,2.247230791098646,21.400000000000006,8.348567946374166,91.34673979280926,0.30469226081657524
12.900000000000006,12.900000000000006,12.900000000000006,12.900000000000006,50,-1.0,-0.1,11.473661141937216,13.349999999999994,11.523809523809524,27.102308894119894,242,21,0.5275887533102966,1.700471721815262,15.321879780235848,0.6886324216144094,2.247230791098646,21.400000000000006,8.348567946374166,91.34673979280926,0.30469226081657524
