timestamp(s),s1,s2,s3,s4,s5,s6,x,y,z,distance_zero
980,90,90,143.89999999999972,139.1088888888887,90,35.269999999999925,-247.56,-0.0,210,324.63202799477443
1000,90,90,144.99999999999972,140.11111111111094,90,34.49999999999992,-246.82,-0.0,202,318.9421772045836
1020,90,90,146.0999999999997,141.11333333333317,90,33.72999999999992,-245.81,-0.0,194,313.1430281836081
1040,90,90,147.1999999999997,142.1155555555554,90,32.959999999999916,-244.55,-0.0,186,307.246973133992
1060,90,90,148.2999999999997,143.11777777777763,90,32.18999999999991,-243.02,-0.0,178,301.2353239578652
1080,90,90,149.3999999999997,144.11999999999986,90,31.419999999999913,-241.23,-0.0,171,295.69056951482236
1100,90,90,150.4999999999997,145.1222222222221,90,30.649999999999913,-239.18,-0.0,163,289.44096531071756
1120,90,90,151.59999999999968,146.12444444444432,90,29.879999999999914,-236.89,-0.0,156,283.64215501226187
1140,90,90,152.69999999999968,147.12666666666655,90,29.109999999999914,-234.34,-0.0,148,277.16283228456155
1160,90,90,153.79999999999967,148.12888888888878,90,28.339999999999915,-231.55,-0.0,141,271.1021993640037
1180,90,90,154.89999999999966,149.131111111111,90,27.569999999999915,-228.53,-0.0,134,264.91878170488405
1200,90,90,155.99999999999966,150.13333333333324,90,26.799999999999915,-225.26,-0.0,127,258.5944075188015
1220,90,90,157.09999999999965,151.13555555555547,90,26.029999999999916,-221.77,-0.0,120,252.1545813583406
1240,90,90,158.19999999999965,152.1377777777777,90,25.259999999999916,-218.05,-0.0,113,245.5907215266896
1260,90,90,159.29999999999964,153.13999999999993,90,24.489999999999917,-214.12,-0.0,107,239.3666108712742
1280,90,90,160.39999999999964,154.14222222222216,90,23.719999999999917,-209.97,-0.0,100,232.5669815343528
1300,90,90,161.49999999999963,155.1444444444444,90,22.949999999999918,-205.61,-0.0,94,226.07846447638485
1320,90,90,162.59999999999962,156.14666666666662,90,22.179999999999918,-201.06,-0.0,88,219.47465366187504
1340,90,90,163.69999999999962,157.14888888888885,90,21.40999999999992,-196.31,-0.0,82,212.7477757815578
1360,90,90,164.7999999999996,158.15111111111108,90,20.63999999999992,-191.37,-0.0,76,205.90890437278327
1380,90,90,165.8999999999996,159.1533333333333,90,19.86999999999992,-186.25,-0.0,71,199.32401385683562
1400,90,90,166.9999999999996,160.15555555555554,90,19.09999999999992,-180.96,-0.0,65,192.27980029113826
1420,90,90,168.0999999999996,161.15777777777777,90,18.32999999999992,-175.51,-0.0,60,185.48250618319778
1440,90,90,169.1999999999996,162.16,90,17.55999999999992,-169.9,-0.0,55,178.58054205315875
1460,90,90,170.29999999999959,163.16222222222223,90,16.78999999999992,-164.13,-0.0,51,171.87104730000337
1480,90,90,171.39999999999958,164.16444444444446,90,16.01999999999992,-158.23,-0.0,46,164.78086326998047
1500,90,90,172.49999999999957,165.16666666666669,90,15.249999999999922,-152.19,-0.0,42,157.87905529233444
1520,90,90,173.59999999999957,166.16888888888892,90,14.479999999999922,-146.03,-0.0,38,150.8932102514888
1540,90,90,174.69999999999956,167.17111111111114,90,13.709999999999923,-139.75,-0.0,34,143.8265013827424
1560,90,90,175.79999999999956,168.17333333333337,90,12.939999999999923,-133.36,-0.0,30,136.69268305216633
1580,90,90,176.89999999999955,169.1755555555556,90,12.169999999999924,-126.88,-0.0,27,129.72098673691931
1600,90,90,177.99999999999955,170.17777777777783,90,11.399999999999924,-120.3,-0.0,24,122.67065663800777
1620,90,90,179.09999999999954,171.18000000000006,90,10.629999999999924,-113.64,-0.0,21,115.56404977327509
1640,90,90,180.0,172.0,90,10.0,-108.14,-0.0,19,109.79644620842699
1660,90,90,180.0,172.0,90,11.1,-108.14,-0.0,19,109.79644620842699
1680,90,90,180.0,172.0,90,12.2,-108.14,-0.0,19,109.79644620842699
1700,90,90,180.0,172.0,90,13.299999999999999,-108.14,-0.0,19,109.79644620842699
1720,90,90,180.0,172.0,90,14.399999999999999,-108.14,-0.0,19,109.79644620842699
1740,90,90,180.0,172.0,90,15.499999999999998,-108.14,-0.0,19,109.79644620842699
1760,90,90,180.0,172.0,90,16.599999999999998,-108.14,-0.0,19,109.79644620842699
1780,90,90,180.0,172.0,90,17.7,-108.14,-0.0,19,109.79644620842699
1800,90,90,180.0,172.0,90,18.8,-108.14,-0.0,19,109.79644620842699
1820,90,90,180.0,172.0,90,19.900000000000002,-108.14,-0.0,19,109.79644620842699
1840,90,90,180.0,172.0,90,21.000000000000004,-108.14,-0.0,19,109.79644620842699
1860,90,90,180.0,172.0,90,22.100000000000005,-108.14,-0.0,19,109.79644620842699
1880,90,90,180.0,172.0,90,23.200000000000006,-108.14,-0.0,19,109.79644620842699
1900,90,90,180.0,172.0,90,24.300000000000008,-108.14,-0.0,19,109.79644620842699
